"i","d","t","pet","y"
4,1,9,4.01661030478465,115.217299193726
4,1,10,2.73815572301439,106.20376418236
4,1,11,3.91147554898612,107.087174014274
4,1,12,4.8169942401687,115.773414259276
4,1,13,4.57697568544643,94.952744402029
4,1,14,3.97728840312963,60.7728780313823
4,1,15,1.46256811029799,26.1078167974196
4,1,16,5.1083674760716,108.441455117805
4,1,17,4.43774262831437,117.439018430923
4,1,18,2.87575537596538,94.2409326148702
4,1,19,2.83046850384498,34.4725084543029
4,1,20,3.30256522953916,72.7455519692006
4,1,21,1.84426976592866,83.0772096520785
4,1,22,4.79169230755287,116.357924827828
4,1,23,2.96328552088296,109.898188814285
4,1,24,3.41014539272925,100.609565458014
4,1,25,3.71840215437726,110.24577274539
4,1,26,4.99457614349858,122.202088736959
4,1,27,4.85397646798798,124.605506366534
4,1,28,2.87835983342383,118.581933376902
4,1,29,3.20333750368056,108.881844366674
4,1,30,4.68530302931349,121.372114960804
4,1,31,4.88746530559608,133.890146115652
4,1,32,4.29911907741946,126.491184705491
4,1,33,3.46055729755151,125.177697768424
4,1,34,3.24018619519526,119.974762195966
4,1,35,1.71730109741723,58.5658916561871
4,1,36,4.18116429086572,9.09915272224383
4,1,37,3.91226763650379,7.02332514471604
4,1,38,1.64762310825205,3.16975115692967
4,1,39,3.62724033065503,7.47117484861415
4,1,40,4.06537714274841,10.579677781956
4,1,41,4.2188200196636,10.2829066027052
4,1,42,4.33490207791779,8.58035747221468
4,1,43,4.17100317677071,8.91735088459998
4,1,44,2.89876567877585,57.0867352331776
4,1,45,4.01288080068747,58.0983181709776
4,1,46,3.97808682133385,64.8473549181568
4,1,47,3.92145148132952,58.6845508740051
4,1,48,3.41517300091228,56.5564652106759
4,1,49,3.27594480158153,55.8840387152272
4,1,50,3.40555434012425,56.7786994708956
4,1,51,3.4846663381369,58.8512838149147
4,2,1,4.29220817122747,56.2128995274359
4,2,2,4.43637762533676,66.6654512951623
4,2,3,4.34591047080553,71.2138174219218
4,2,4,4.48254818240704,67.0874605626573
4,2,5,3.93385732550334,76.0715527566053
4,2,6,4.87320960277148,129.536237420911
4,2,7,3.55729253967226,115.788579882543
4,2,8,3.66394316036312,94.2870934572416
4,2,9,4.92948836886865,67.9953699042978
4,2,10,4.8958412911616,72.2926032202046
4,2,11,3.36397153346545,57.9312496335491
4,2,12,4.96176865992114,63.2277000518986
4,2,13,4.58935225848,58.2028728767574
4,2,14,4.48258423051379,57.7430706168349
4,2,15,4.84165712327735,50.3455077930265
4,2,16,5.01291539818997,44.8771106592659
4,2,17,3.73899207956849,29.8319800619472
4,2,18,3.82783377213968,43.6986109821014
4,2,19,5.17858367286629,51.8694682404185
4,2,20,4.51520086799634,34.368483171992
4,2,21,5.23853638817177,22.8674375008233
4,2,22,5.04971958933976,19.178823391142
4,2,23,1.43928925990338,22.6529803034239
4,2,24,5.21854567116216,31.4375703256208
4,2,25,5.40046583767273,33.8256718881325
4,2,26,5.01783044024346,29.7923183907311
4,2,27,4.90011150354286,30.0446488676464
4,3,1,1.39996243931057,10.6670040255677
4,3,2,2.3512963292251,50.7943916035776
4,3,3,2.92994993021224,65.9826096603153
4,3,4,3.81373104031292,58.1382757935497
4,3,5,3.98574420950562,35.1771768661472
4,3,6,3.91559169471126,30.9172704821128
4,3,7,3.74594228081072,31.7786836945915
4,3,8,4.01286086931368,28.2837751297657
4,3,9,3.26842716664155,27.7798959113759
4,3,10,3.34776319445982,39.0213528201186
4,3,11,3.7522120708205,45.4928890027782
4,3,12,3.38776513507696,25.9243529045796
4,3,13,4.28989691430095,16.7126261751265
4,3,14,2.59674594069373,15.9154413283546
4,3,15,0.627734077888052,9.98757311851989
4,4,1,3.70271079637864,91.4206458119231
4,4,2,3.05112700321364,85.9208733118265
4,4,3,4.36431973968936,101.062652358447
4,4,4,4.26576146080872,93.905010263725
4,4,5,4.36928381460685,104.985930348607
4,4,6,4.16655717296622,111.922932909119
4,4,7,4.46196045643233,107.431617154053
4,4,8,4.45861743906531,100.972002668688
4,4,9,4.4155362032482,100.530102755033
4,4,10,3.9901212494371,96.993917983624
4,4,11,4.22585844147251,93.2853455863588
4,4,12,3.7747916040917,99.8215697814341
4,4,13,4.27035605528995,101.619572206455
4,4,14,3.04686273744265,87.3105085015667
4,4,15,4.02396028525066,104.224663756352
4,4,16,3.91819089546445,85.5250430099165
4,5,1,1.86626389120802,40.6397437919065
4,5,2,1.76331375224779,57.9308636026565
4,5,3,1.68270406459279,73.9474803637112
4,5,4,1.94256955045978,74.125574558775
4,5,5,2.01911443645011,86.5171152662034
4,5,6,1.74280626085821,75.2274785687477
4,5,7,1.54699096797779,71.0799796474961
4,5,8,1.82428306629963,83.049319235798
4,5,9,1.67471273174536,67.2634541999345
4,5,10,1.67056991634481,65.2843843899513
4,5,11,1.59830477486777,73.2362633788161
4,5,12,1.29226587178654,60.4957956912011
4,5,13,1.57851007321039,70.9360856069597
4,5,14,1.52666777508628,69.9665432892122
4,5,15,1.51419482682308,61.3457560948584
4,5,16,1.588786557203,62.6699013965799
4,5,17,1.31261623557294,63.3640701446392
4,5,18,1.31334825703098,61.8278951489907
4,6,1,1.04979598413161,54.1277566350563
4,6,2,0.962692200327546,65.2144799930723
4,6,3,0.998174931594839,57.1837404573595
4,6,4,0.795225894164594,30.8011208078755
4,6,5,1.12559389872821,61.3351198538545
4,6,6,0.927057761660581,51.6151435148463
4,6,7,0.802101016485931,51.6640869175539
4,6,8,0.948304704612369,54.7140096670463
4,6,9,0.862980406384754,50.6649930499255
4,6,10,0.85469953600197,60.814724239079
4,6,11,0.845465591765765,58.9621872654573
4,6,12,0.950520750979444,55.5108869904219
4,6,13,0.814994241286925,53.124238933849
4,6,14,0.895186168493238,53.0130104099271
4,7,1,3.51180995283365,75.5084670057481
4,7,2,1.90200500418988,70.4979778374412
4,7,3,3.04958926392891,73.8442019753393
4,7,4,3.75986522874435,71.6792864364222
4,7,5,3.73191998280922,78.1602659995591
4,7,6,3.98010718856105,88.9796718977203
4,7,7,4.05240216439304,78.8192855251008
4,7,8,3.82046905865147,77.6465238281074
4,7,9,3.85039172177633,66.5151259067433
4,7,10,3.46501566462677,73.7057801387138
4,7,11,3.44077484365309,71.8841986414041
4,7,12,1.36544069313144,61.4698444656218
4,7,13,3.87999043559507,76.6584546498701
4,7,14,2.55965050133361,69.5337333178398
4,7,15,4.12254910628115,66.5582753797063
4,7,16,4.24555060492431,65.3319403236337
4,7,17,2.35542171025496,57.8038904434574
4,7,18,2.45683846784008,58.7412314202548
4,7,19,4.29829994785325,57.3374096362318
4,7,20,3.26520472777185,52.3353409890455
4,7,21,3.56654759379825,46.800104014858
4,7,22,4.18113182335784,44.406442058479
4,7,23,1.87043971583301,44.3572324847356
4,7,24,4.23194341862632,39.3173314207809
4,7,25,4.58359507071565,40.7749151635058
4,7,26,3.48189953823049,48.5591352931515
4,7,27,4.10869206908387,56.7450864735076
4,7,28,4.89819104285377,46.8542518116617
4,7,29,1.98101856724587,37.9261962136038
4,7,30,1.95472816020228,38.0843105430609
4,7,31,2.37993520182202,47.9892973987278
4,7,32,3.30631073629935,49.587125713567
4,7,33,4.73016203527067,66.8594416186002
4,8,1,1.46650440988319,66.6003917900478
4,8,2,2.03195092740319,84.9118252293293
4,8,3,1.86723782787907,93.8261280806224
4,8,4,1.85609220595693,106.784465001721
4,8,5,1.99098057262357,115.368195641571
4,8,6,1.13316086201371,66.990467575823
4,8,7,1.35337468901905,74.6629550421412
4,8,8,1.65879321675185,93.2155097397342
4,8,9,1.91722631772475,95.5477410716251
4,8,10,1.75674618728298,106.73862968977
4,8,11,1.75935869486057,88.8251550999007
4,8,12,1.31234791328775,58.9313291781592
4,8,13,1.72669936250474,66.2734817968378
4,8,14,1.64468412158215,67.7554128933384
4,8,15,1.63703587221089,66.7530266628966
4,8,16,1.64194904155441,63.575592625837
4,8,17,1.51419360692203,56.2300429133945
4,8,18,1.09850790799249,51.4679053895908
4,8,19,1.28706461225159,55.058491568422
4,8,20,1.67362297515336,55.8059191063324
4,8,21,0.889814444203565,35.2257832561947
4,8,22,0.443552224831102,10.8637104644602
4,8,23,0.803867536923813,43.9044887631402
4,8,24,1.05905760560953,56.7632703361874
4,8,25,1.48712732177996,68.4368221145255
4,8,26,0.956403189202252,54.6974217914501
4,8,27,0.602794957489631,33.4429731994907
4,8,28,1.08115067756392,55.665758287806
4,8,29,0.932666429846203,47.4667337254305
4,8,30,1.35193903144964,52.4304107409227
4,8,31,1.28918297386077,57.3252235557617
4,8,32,1.20620394518281,51.9116358884239
4,8,33,1.34794472017852,51.045072643375
4,8,34,1.29066405930621,52.3889024520197
4,8,35,1.13564396522833,51.0602812606768
4,8,36,1.29135756656923,35.573377779781
5,1,1,3.20600618300729,33.8372246658199
5,1,2,4.97419501485123,35.2136616648534
5,1,3,4.9633978302889,61.8498480219358
5,1,4,3.30903866139751,56.5133602134017
5,1,5,3.43454633186335,60.7965133689492
5,1,6,4.53496876346962,60.6256490874588
5,1,7,4.98945515766682,58.1823019227205
5,1,8,3.91234749363905,50.3191631574493
5,1,9,4.01661030478465,53.5460860789676
5,1,10,2.73815572301439,54.361898793541
5,1,11,3.91147554898612,49.3453960228998
5,1,12,4.8169942401687,52.4339803518826
5,1,13,4.57697568544643,38.9283694146216
5,1,14,3.97728840312963,26.8569595935718
5,1,15,1.46256811029799,13.224183352632
5,1,16,5.1083674760716,47.5357694241702
5,1,17,4.43774262831437,44.6421237590628
5,1,18,2.87575537596538,38.1050479267051
5,1,19,2.83046850384498,15.0281669338403
5,1,20,3.30256522953916,33.9334760055258
5,1,21,1.84426976592866,49.2516280064191
5,1,22,4.79169230755287,49.8753693885493
5,1,23,2.96328552088296,58.7230120493658
5,1,24,3.41014539272925,60.0512056765937
5,1,25,3.71840215437726,33.4111780915335
5,1,26,4.99457614349858,40.099351406366
5,1,27,4.85397646798798,40.7562433313904
5,1,28,2.87835983342383,38.7445483515074
5,1,29,3.20333750368056,33.1797710178226
5,1,30,4.68530302931349,42.4734137394541
5,1,31,4.88746530559608,34.66855753959
5,1,32,4.29911907741946,27.1342938349043
5,1,33,3.46055729755151,30.8924757546443
5,1,34,3.24018619519526,32.3409705435285
5,1,35,1.71730109741723,19.929578448828
5,1,36,4.18116429086572,12.8592325267403
5,1,37,3.91226763650379,10.2955344107989
5,1,38,1.64762310825205,3.15008951945872
5,1,39,3.62724033065503,7.036874880839
5,1,40,4.06537714274841,9.80459722223068
5,1,41,4.2188200196636,12.4878399361338
5,1,42,4.33490207791779,9.522683392228
5,1,43,4.17100317677071,7.90156493533795
5,1,44,2.89876567877585,14.2333104573467
5,1,45,4.01288080068747,11.1775763370252
5,1,46,3.97808682133385,11.3824967120855
5,1,47,3.92145148132952,10.730962824797
5,1,48,3.41517300091228,7.0780461831539
5,1,49,3.27594480158153,9.31848975166195
5,1,50,3.40555434012425,10.826067919051
5,1,51,3.4846663381369,9.73247112888603
5,2,1,4.29220817122747,39.8090366842464
5,2,2,4.43637762533676,57.7850692171275
5,2,3,4.34591047080553,85.1901035617716
5,2,4,4.48254818240704,95.3861542653328
5,2,5,3.93385732550334,93.5851308748535
5,2,6,4.87320960277148,94.9496802013207
5,2,7,3.55729253967226,101.406708428078
5,2,8,3.66394316036312,87.3791636442274
5,2,9,4.92948836886865,62.2055602133047
5,2,10,4.8958412911616,73.9456245430034
5,2,11,3.36397153346545,65.1247027050893
5,2,12,4.96176865992114,75.5436742889602
5,2,13,4.58935225848,74.4913742869243
5,2,14,4.48258423051379,76.8315157693861
5,2,15,4.84165712327735,68.0065649605949
5,2,16,5.01291539818997,63.1675943661696
5,2,17,3.73899207956849,47.2271980149176
5,2,18,3.82783377213968,53.9427703252779
5,2,19,5.17858367286629,70.6204351510229
5,2,20,4.51520086799634,67.1463723564889
5,2,21,5.23853638817177,66.7132640316344
5,2,22,5.04971958933976,50.7925866865533
5,2,23,1.43928925990338,15.1860594120419
5,2,24,5.21854567116216,43.2796835474636
5,2,25,5.40046583767273,51.6565213381997
5,2,26,5.01783044024346,47.0014511021856
5,2,27,4.90011150354286,47.8764467658675
5,3,1,1.39996243931057,9.50365224247001
5,3,2,2.3512963292251,33.9974939282306
5,3,3,2.92994993021224,33.898744124962
5,3,4,3.81373104031292,50.6125357899414
5,3,5,3.98574420950562,48.8636506102771
5,3,6,3.91559169471126,42.389297044462
5,3,7,3.74594228081072,36.2615689915291
5,3,8,4.01286086931368,31.3520096979392
5,3,9,3.26842716664155,33.9060250246519
5,3,10,3.34776319445982,29.899726114646
5,3,11,3.7522120708205,23.521123929614
5,3,12,3.38776513507696,20.0959726016405
5,3,13,4.28989691430095,21.1390554127585
5,3,14,2.59674594069373,22.2047346857931
5,3,15,0.627734077888052,8.8632403335663
5,4,1,3.70271079637864,49.8096994002789
5,4,2,3.05112700321364,55.6430769731939
5,4,3,4.36431973968936,66.7644223847165
5,4,4,4.26576146080872,64.9858633303954
5,4,5,4.36928381460685,68.6092542414999
5,4,6,4.16655717296622,77.4716114240266
5,4,7,4.46196045643233,65.9580973911535
5,4,8,4.45861743906531,63.4923431896382
5,4,9,4.4155362032482,70.1144211562871
5,4,10,3.9901212494371,60.7603429008216
5,4,11,4.22585844147251,55.0884888883428
5,4,12,3.7747916040917,69.9538996791095
5,4,13,4.27035605528995,66.458775494603
5,4,14,3.04686273744265,61.2822287511385
5,4,15,4.02396028525066,72.0446618283244
5,4,16,3.91819089546445,59.6338339581522
5,5,1,1.86626389120802,35.9362126217299
5,5,2,1.76331375224779,37.4903865222527
5,5,3,1.68270406459279,47.2883745978791
5,5,4,1.94256955045978,46.9028355416522
5,5,5,2.01911443645011,55.7210863561656
5,5,6,1.74280626085821,44.5695772653133
5,5,7,1.54699096797779,41.7545311702447
5,5,8,1.82428306629963,48.3876982440017
5,5,9,1.67471273174536,39.1077395837413
5,5,10,1.67056991634481,42.146563896837
5,5,11,1.59830477486777,49.2870129284126
5,5,12,1.29226587178654,37.665226739708
5,5,13,1.57851007321039,44.1863470002477
5,5,14,1.52666777508628,40.8350955829509
5,5,15,1.51419482682308,47.5900178282871
5,5,16,1.588786557203,36.9794862878883
5,5,17,1.31261623557294,39.6177912836493
5,5,18,1.31334825703098,42.9154765046195
5,6,1,1.04979598413161,32.772808308093
5,6,2,0.962692200327546,39.2187256260754
5,6,3,0.998174931594839,39.1936080090885
5,6,4,0.795225894164594,20.1777962993645
5,6,5,1.12559389872821,38.7846667807544
5,6,6,0.927057761660581,37.6161301188777
5,6,7,0.802101016485931,35.1953512616485
5,6,8,0.948304704612369,39.1401971151117
5,6,9,0.862980406384754,37.3944527316831
5,6,10,0.85469953600197,45.1870374848001
5,6,11,0.845465591765765,47.7022818958812
5,6,12,0.950520750979444,45.8520565317784
5,6,13,0.814994241286925,44.4104421216792
5,6,14,0.895186168493238,44.5308079653229
5,7,1,3.51180995283365,68.2441002420749
5,7,2,1.90200500418988,36.1677627770731
5,7,3,3.04958926392891,53.9547013856104
5,7,4,3.75986522874435,69.7476260891205
5,7,5,3.73191998280922,71.2930331527859
5,7,6,3.98010718856105,67.3060801219249
5,7,7,4.05240216439304,80.0242511879169
5,7,8,3.82046905865147,77.1810431808669
5,7,9,3.85039172177633,64.0372084915823
5,7,10,3.46501566462677,65.5995635369423
5,7,11,3.44077484365309,56.1214726799193
5,7,12,1.36544069313144,36.2496883247858
5,7,13,3.87999043559507,61.5186468775981
5,7,14,2.55965050133361,67.0286631201154
5,7,15,4.12254910628115,66.3784906584223
5,7,16,4.24555060492431,68.5089848183052
5,7,17,2.35542171025496,46.2584598645987
5,7,18,2.45683846784008,46.2741639392198
5,7,19,4.29829994785325,74.0889151565126
5,7,20,3.26520472777185,70.3506769358233
5,7,21,3.56654759379825,56.6570832217557
5,7,22,4.18113182335784,69.8863469311354
5,7,23,1.87043971583301,46.0878321434474
5,7,24,4.23194341862632,58.8880779103595
5,7,25,4.58359507071565,65.5941297772159
5,7,26,3.48189953823049,73.1026216944281
5,7,27,4.10869206908387,69.4255380134298
5,7,28,4.89819104285377,63.38565415622
5,7,29,1.98101856724587,53.3786427810645
5,7,30,1.95472816020228,33.2266268862286
5,7,31,2.37993520182202,54.137570229623
5,7,32,3.30631073629935,74.2596231196593
5,7,33,4.73016203527067,85.5263392692962
5,8,1,1.46650440988319,31.3817286843105
5,8,2,2.03195092740319,43.0547921030033
5,8,3,1.86723782787907,55.31950852898
5,8,4,1.85609220595693,66.2437269011298
5,8,5,1.99098057262357,55.6067317305749
5,8,6,1.13316086201371,29.6915912422353
5,8,7,1.35337468901905,36.8795301564181
5,8,8,1.65879321675185,67.2364324887488
5,8,9,1.91722631772475,73.9538479760364
5,8,10,1.75674618728298,90.1684423473058
5,8,11,1.75935869486057,79.3483110992248
5,8,12,1.31234791328775,31.7469675690451
5,8,13,1.72669936250474,46.3277818332314
5,8,14,1.64468412158215,62.0769505816299
5,8,15,1.63703587221089,61.67965055159
5,8,16,1.64194904155441,75.0760230651645
5,8,17,1.51419360692203,52.1613127087477
5,8,18,1.09850790799249,46.8167723177961
5,8,19,1.28706461225159,54.7513952824275
5,8,20,1.67362297515336,58.9695798815362
5,8,21,0.889814444203565,35.4287275067593
5,8,22,0.443552224831102,5.30803813796044
5,8,23,0.803867536923813,19.5052684369772
5,8,24,1.05905760560953,28.1541928114022
5,8,25,1.48712732177996,65.309071655055
5,8,26,0.956403189202252,29.5450175741254
5,8,27,0.602794957489631,23.27186858354
5,8,28,1.08115067756392,25.4819612020163
5,8,29,0.932666429846203,28.193277245059
5,8,30,1.35193903144964,47.1547127381889
5,8,31,1.28918297386077,42.7609337038122
5,8,32,1.20620394518281,38.6138085387241
5,8,33,1.34794472017852,40.0822611428074
5,8,34,1.29066405930621,55.7312851278084
5,8,35,1.13564396522833,48.0558357346918
5,8,36,1.29135756656923,28.000963177987
6,1,1,3.20600618300729,16.4338335105144
6,1,2,4.97419501485123,19.457790543108
6,1,3,4.9633978302889,31.6400424680854
6,1,4,3.30903866139751,28.6997554636695
6,1,5,3.43454633186335,28.9190103000827
6,1,6,4.53496876346962,25.5209956247193
6,1,7,4.98945515766682,25.6172553423125
6,1,8,3.91234749363905,21.8215984678677
6,1,9,4.01661030478465,20.8754141900709
6,1,10,2.73815572301439,18.4402161820269
6,1,11,3.91147554898612,18.5215097645974
6,1,12,4.8169942401687,19.0342147846254
6,1,13,4.57697568544643,17.4318971887293
6,1,14,3.97728840312963,12.7040988595334
6,1,15,1.46256811029799,4.16719734704636
6,1,16,5.1083674760716,17.7827870328839
6,1,17,4.43774262831437,16.2587045197309
6,1,18,2.87575537596538,12.8783518383015
6,1,19,2.83046850384498,6.0888078774118
6,1,20,3.30256522953916,10.5612411972996
6,1,21,1.84426976592866,10.0022104082466
6,1,22,4.79169230755287,14.4433279634718
6,1,23,2.96328552088296,13.1194647031519
6,1,24,3.41014539272925,10.462993537643
6,1,25,3.71840215437726,10.3510630330182
6,1,26,4.99457614349858,14.55929487126
6,1,27,4.85397646798798,14.1618345512657
6,1,28,2.87835983342383,11.8268635412672
6,1,29,3.20333750368056,12.0215049386238
6,1,30,4.68530302931349,16.9665120373942
6,1,31,4.88746530559608,14.2421055956471
6,1,32,4.29911907741946,14.5180696893568
6,1,33,3.46055729755151,17.0228079537405
6,1,34,3.24018619519526,19.4214417570791
6,1,35,1.71730109741723,13.395502429426
6,1,36,4.18116429086572,6.70655092873178
6,1,37,3.91226763650379,5.36949042028377
6,1,38,1.64762310825205,1.64288465492656
6,1,39,3.62724033065503,3.66998261127355
6,1,40,4.06537714274841,5.11344907014139
6,1,41,4.2188200196636,6.51285637361142
6,1,42,4.33490207791779,4.96642089762058
6,1,43,4.17100317677071,4.12094948476355
6,1,44,2.89876567877585,9.64338638740647
6,1,45,4.01288080068747,8.46065414347697
6,1,46,3.97808682133385,9.53073023901466
6,1,47,3.92145148132952,9.09434459238402
6,1,48,3.41517300091228,6.04798480044015
6,1,49,3.27594480158153,6.56642941255665
6,1,50,3.40555434012425,5.67895246132533
6,1,51,3.4846663381369,3.63886356206258
6,2,1,4.29220817122747,20.0644854575749
6,2,2,4.43637762533676,13.6821643804571
6,2,3,4.34591047080553,20.116939932158
6,2,4,4.48254818240704,29.1546015954855
6,2,5,3.93385732550334,24.6916487594671
6,2,6,4.87320960277148,14.2652407598761
6,2,7,3.55729253967226,13.8910879070343
6,2,8,3.66394316036312,10.6911712893888
6,2,9,4.92948836886865,14.246739736835
